fips,geo_name,state_abb,type,population_2020,n,lng,lat
0627690,Norwalk-La Mirada Unified,CA,School District,NA,61,-118.0443463,33.9041127
0629490,Pajaro Valley Joint Unified,CA,School District,NA,61,-121.8283027,36.9430651
0634320,San Diego Unified,CA,School District,NA,61,-117.1877923,32.7737905
0640740,Vallejo City Unified,CA,School District,NA,61,-122.2787127,38.1143977
0607970,Central Unified,CA,School District,NA,60,-119.9297105,36.7715394
0611110,Desert Sands Unified,CA,School District,NA,60,-116.1121798,33.8197276
0635430,Santa Clara Unified,CA,School District,NA,60,-121.9733927,37.4016881
0640590,Vacaville Unified,CA,School District,NA,60,-121.9883556,38.3896713
0602430,Alvord Unified,CA,School District,NA,59,-117.484946,33.9026304
0616325,Hacienda La Puente Unified,CA,School District,NA,59,-117.9643883,34.013225
1201080,Lee County,FL,School District,NA,59,-81.9841817,26.5632731
0622110,Livermore Valley Joint Unified,CA,School District,NA,58,-121.6633573,37.6396841
0632070,Redlands Unified,CA,School District,NA,57,-117.0763108,34.0852895
0635700,Santa Monica-Malibu Unified,CA,School District,NA,57,-118.7295505,34.0327328
0634620,San Juan Unified,CA,School District,NA,56,-121.3063357,38.6474407
5103130,Prince William County,VA,School District,NA,56,-77.4827107,38.7126603
0622230,Lodi Unified,CA,School District,109450,55,-121.2995155,38.1205485
0691135,Val Verde Unified,CA,School District,NA,55,-117.2588589,33.8431387
1200180,Broward County,FL,School District,NA,55,-80.4766834,26.1935353
0606450,Burbank Unified,CA,School District,NA,53,-118.3264045,34.1900793
0611460,Downey Unified,CA,School District,NA,53,-118.1347032,33.9361582
0633150,Riverside Unified,CA,School District,NA,53,-117.3778383,33.9233125
0639420,Torrance Unified,CA,School District,366,53,-118.3567633,33.8309606
0604440,Bellflower Unified,CA,School District,NA,52,-118.1227639,33.8789155
0625530,Monterey Peninsula Unified,CA,School District,NA,52,-121.811226,36.6132032
0626910,New Haven Unified,CA,School District,NA,52,-122.0601224,37.5942745
0629610,Palo Alto Unified,CA,School District,NA,52,-122.151562,37.4105179
0638010,Stockton Unified,CA,School District,NA,52,-121.2702579,37.9553945
0640150,Tustin Unified,CA,School District,NA,52,-117.7971638,33.7445988
0600017,Apple Valley Unified,CA,School District,NA,51,-117.1431293,34.4733175
0616920,Hemet Unified,CA,School District,NA,51,-116.7818648,33.6055744
0634880,San Marcos Unified,CA,School District,NA,51,-117.1797122,33.1437101
0614880,Garden Grove Unified,CA,School District,NA,50,-117.9565468,33.7664667
0627240,Newport-Mesa Unified,CA,School District,NA,50,-117.8991627,33.6071759
4823640,Houston ISD,TX,School District,NA,50,-95.3803675,29.7366216
0631320,Pomona Unified,CA,School District,NA,49,-117.7758364,34.048368
0633750,Rowland Unified,CA,School District,NA,49,-117.8934283,33.9909488
0623080,Lucia Mar Unified,CA,School District,NA,46,-120.432903,35.1033617
0634710,San Lorenzo Unified,CA,School District,NA,46,-122.150584,37.6717723
0601770,Alameda City Unified,CA,School District,NA,45,-122.2599139,37.7419107
0600016,Upland Unified,CA,School District,NA,44,-117.6555828,34.1411459
0622500,Long Beach Unified,CA,School District,NA,44,-118.480709,33.3673364
0634800,San Luis Coastal Unified,CA,School District,NA,44,-120.7796053,35.2611654
0637530,South San Francisco Unified,CA,School District,NA,43,-122.3762341,37.6551037
0640980,Ventura Unified,CA,School District,NA,43,-119.3255889,34.2954844
4819700,Fort Worth ISD,TX,School District,NA,43,-97.3726604,32.7177183
0600020,Pleasanton Unified,CA,School District,NA,42,-121.8906661,37.6607151
0629550,Palm Springs Unified,CA,School District,NA,42,-116.4684359,33.8068582
0634590,San Jose Unified,CA,School District,NA,42,-121.8658513,37.2623912
0612330,Elk Grove Unified,CA,School District,NA,41,-121.2711229,38.4412793
0633860,Saddleback Valley Unified,CA,School District,NA,41,-117.5854134,33.643427
1302550,Gwinnett County,GA,School District,NA,41,-84.0245887,33.9552398
2400480,Montgomery County,MD,School District,NA,41,-77.2030633,39.1373815
0607500,Carlsbad Unified,CA,School District,NA,38,-117.3244121,33.1317943
0609850,Corona-Norco Unified,CA,School District,NA,38,-117.5378961,33.844696
0601332,Twin Rivers Unified,CA,School District,NA,35,-121.3842225,38.672799500000004
0610050,Covina-Valley Unified,CA,School District,NA,35,-117.8871057,34.0800615
1200390,Miami-Dade County,FL,School District,NA,35,-80.5037495,25.6160085
1301290,Cobb County,GA,School District,NA,35,-84.5632989,33.9103593
0600027,Lake Elsinore Unified,CA,School District,NA,34,-117.3462833,33.6750734
0624500,Milpitas Unified,CA,School District,NA,34,-121.7166785,37.437652
0600029,Murrieta Valley Unified,CA,School District,NA,33,-117.2882915,33.5376982
0635130,San Ramon Valley Unified,CA,School District,NA,33,-121.9365298,37.8046693
0609030,Clovis Unified,CA,School District,NA,32,-119.6224516,36.8810892
1200870,Hillsborough County,FL,School District,NA,32,-82.3799907,27.8931535
0634680,San Leandro Unified,CA,School District,NA,29,-122.1972087,37.7080775
0804800,"Jefferson County, No R1",CO,School District,NA,28,-105.245462,39.5795106
0626640,Napa Valley Unified,CA,School District,NA,27,-122.2763008,38.3381868
1200480,Duval County,FL,School District,NA,26,-81.6481132,30.3352449
0600153,Alhambra Unified,CA,School District,NA,22,-118.1376365,34.0746675
0613890,Folsom-Cordova Unified,CA,School District,NA,22,-121.1845995,38.6174796
0630660,Placentia-Yorba Linda Unified,CA,School District,NA,21,-117.8029752,33.8836992
1201500,Palm Beach,FL,School District,NA,20,-80.4483542,26.6491257
0634320,San Diego City Unified,CA,School District,NA,17,-117.1877923,32.7737905
0628250,Oceanside Unified,CA,School District,NA,14,-117.3782315,33.2368129
1201440,Orange County,FL,School District,NA,14,-81.3232839,28.5143906
2400060,Anne Arundel County,Maryland,School District,NA,14,-76.5608941,38.9916174
2400120,Baltimore County,MD,School District,NA,13,-76.6165693,39.4431666
0634410,San Francisco Unified,CA,School District,NA,11,-123.0322294,37.7272391
0600047,Tracy Joint Unified,CA,School District,NA,9,-121.4707749,37.8910619
4816110,Cypress-Fairbanks ISD,TX,School District,127,8,-95.640396,29.9232994
4819700,Forth Worth ISD,TX,School District,NA,4,-97.3726604,32.7177183
0649670,mountain view,CA,School District,82376,3,-122.0838511,37.3860517
0803360,Denver ,CO,School District,NA,3,-104.8811054,39.7618502
2400510,Prince George's  County,MD,School District,NA,2,-76.848188,38.8292778
1302280,Fulton Couny ,GA,School District,NA,1,-84.5683379,33.5886229
